錄音檔檔名,辨認出之客語漢字
DF205L2067_034,細人毋好食忒多糖驚怕會蛀牙
DF205L2067_035,頭擺人驚破相毋會儘採去桊耳
DF205L2067_036,吾心臼擐人咧𠊎愛做阿奶哩喲
DF205L2067_037,該件事𠊎自家會處理毋使你煩愁
DF205L2067_038,地球有百分之七十个面積係海洋
DF205L2067_039,頭家盡中意做事有頭有尾个承勞
DF205L2067_040,寒天時大人細人都好烳番薯食
DF205L2067_041,球擲著樹頂高愛擎梯正拿得著
DF205L2067_042,落恁大雨恁好採堵著阿叔載你轉
DF205L2067_043,昨暗晡𠊎同阿姊共下去遶夜市
DF205L2067_044,整車愛五十萬這下愛仰脣賠人
DF205L2067_045,該張膨嬰軟直直坐起來當鬆爽
DF205L2067_046,這領衫特別貴普嗄恁粗無該價值
DF205L2067_047,坐雜運排列係現代公民个有个水準
DF205L2067_048,舊年還細細漢佢今年高加已多
DF205L2067_049,𠊎怕係食著無萋个東西緊屙痢肚
DF205L2067_050,世細服侍世大人係天公地當个事情
DF205L2067_051,該當愛繳个錢還係較早兜繳繳嚟正好
DF205L2067_052,厥氣力真大使得搬得贏一大籃高麗菜
DF205L2067_053,有麼个話決決截截講莫恁多漦漦濞濞
DF205L2067_054,若個性恁孤老合人毋得難怪愛輒輒換頭路
DF205L2067_055,阿文跌倒手腳毋單淨鑪溜皮還緊出血
DF205L2067_056,青色个草坪項看得著開細細蕊紅花个苦蕒
DF205L2067_057,愛用个東西全部便便一年一到斯使得開工
DF205L2067_058,去發展較落後个國家愛注意安全同衛生
DF205L2067_059,這崎當嶇騎鐵馬毋好直接溜落來當危險
DF205L2067_060,這下刻印用機器較多手工刻个較少咧
DF205L2067_061,無目水个人單淨顧眼前个毋知好向前發展
DF205L2067_062,外背有一屑涼涼愛著加一領薄薄个衫
DF205L2067_063,該個新社區个樓屋起都連峨接棟當鬧熱
DF205L2067_064,麼个都毋肯食緊食糖怪得畜毋會大
DF205L2067_065,相罵無好話事情還係愛坐落來講清楚較好
DF205L2067_066,還細个時節同學輒輒會來吾屋家搞份家啦
DF205L2067_067,生理人笑頭笑面人客看著斯會去同佢交關
DF205L2067_068,若个褲袋張恁多東西飽飽膨膨已歪看相
DF205L2067_069,若這坵田總下係肥泥怪得收成會恁好
DF205L2067_070,吾屋家還一千擔獎秀這兜全部分你啦
DF205L2067_071,天外有天人外有人一個人絕對毋好自大
DF205L2067_072,老弟走去間項囥緊又毋出聲害人尋上尋落
DF205L2067_073,年三十暗晡家家屋屋做下在食團圓飯
DF205L2067_074,一到寒天阿姆斯會用泥缽燉雞分吾等食
DF205L2067_075,這工程進度恁猛頭家指示期限內愛改善
DF205L2067_076,這路口時時有車禍經過个時節愛細義
DF205L2067_077,該棟屋世久無人戴咧牆頭牆角都係蝲䗁絲
DF205L2067_078,這細人動啊著斯嘴嘟鼻翹已毋得人惜
DF205L2067_079,看佢行路腳跛跛原來係坐忒久腳痺撇咧
DF205L2067_080,該兜人豚當豺三不二時斯打開冰箱尋食
DF205L2067_081,人同禽獸無共款个所在斯係人有文明
DF205L2067_082,學校開學屋家無細人个聲恬芍芍事毋管
DF205L2067_083,阿明做事一還一日還日毋會濫糝來
DF205L2067_084,佢含緊糖緊講話口涎水緊噴還無衛生哦
DF205L2067_085,阿華下牙个大牙蛀撇噍麼个都毋得
DF205L2067_086,阿日哥做个係粗事逐日轉來硬硬斯會勯撇
DF205L2067_087,根據研究細妹人大部分比細倈人較著命
DF205L2067_088,當晝个飯包放在電鑊肚到今還溫燒溫燒
DF205L2067_089,在極勢紛亂个時代枭脣輒輒會跌著天下
DF205L2067_090,厥姆頭勾勾望佢轉來𢯭手屋家个事業
DF205L2067_091,佢退休了後閒亍亍斯去社區做義工
DF205L2067_092,細阿哥嘴骨咧搶食胲看䟘來加較顯明
DF205L2067_093,這下人大體坐車出門尞當少遶尞看光景咧
DF205L2067_094,因致環境个汙染同改變已多生物斯會絕撇
DF205L2067_095,狗食東西个時節猴呷呷別儕一來斯咬佢
DF205L2067_096,落大雨个時對屋簷瀉落來个水大都像水債
DF205L2067_097,選某人做村長講斯恁泥講佢敢有才調
DF205L2067_098,寫這麼个字像人畫符誥个樣麼人看得識
DF205L2067_099,不管有理無理你斯係使毋得先出手打人
DF205L2067_100,讀書愛趕後生若無記才會越來越退步
DF206J2062_001,五月節愛食粽
DF206J2062_002,寒著愛戴嘴揞
DF206J2062_003,你哪位毋鬆爽
DF206J2062_004,若手機幾多號
DF206J2062_005,若功課做好吂
DF206J2062_006,𠊎會細義兜
DF206J2062_007,當歡喜認識你
DF206J2062_008,實在還難相信
DF206J2062_009,這個想法已好
DF206J2062_010,勞瀝若个照顧
DF206J2062_011,使得無使毋得
DF206J2062_012,你曉無無問題
DF206J2062_013,𠊎已好食青菜
DF206J2062_014,𠊎想學做麵包
DF206J2062_015,你愛食麼个飲料
DF206J2062_016,阿叔毋慣著西裝
DF206J2062_017,這皮包係麼人个
DF206J2062_018,這雙鞋無幾合腳
DF206J2062_019,臺灣不時有地動
DF206J2062_020,這位个民宿當靚
DF206J2062_021,這位使毋得食菸
DF206J2062_022,上課毋好啄目睡
DF206J2062_023,今晡日天時已好
DF206J2062_024,昨晡日無閒歸日
DF206J2062_025,天時變到已涼爽
DF206J2062_026,天光朝脣正聯絡
DF206J2062_027,老妹揹書包去學校
DF206J2062_028,阿妹當好食菜頭粄
DF206J2062_029,阿爸愛去申請護照
DF206J2062_030,定定行毋使趕緊
DF206J2062_031,寒天北部長在落雨
DF206J2062_032,毋好為著這來失志
DF206J2062_033,係麼人打來个電話
DF206J2062_034,垃圾愛做資源回收
DF206J2062_035,請問需要麼个服務
DF206J2062_036,恭喜發財新年快樂
DF206J2062_037,𠊎愛你佢起譴咧
DF206J2062_038,今晡日个菜口味仰脣
DF206J2062_039,請毋好在車肚食東西
DF206J2062_040,學生愛著制服去學校
DF206J2062_041,阿伯戴个樓屋有電梯
DF206J2062_042,𠊎行路去郵局寄信
DF206J2062_043,𠊎在十字路口等你
DF206J2062_044,佢這擺用信用卡付款
DF206J2062_045,老弟通過認證考試咧
DF206J2062_046,在網路買東西當利便
DF206J2062_047,新个頭路你做得慣無
DF206J2062_048,今晡放尞毋使去學校
DF206J2062_049,歇睏一下恁久無看着
DF206J2062_050,勞瀝毋使細義失禮
DF206J2062_051,敗勢無關係拜託你
DF206J2062_052,你識佢無𠊎毋識佢
DF206J2062_053,𠊎當𤸁𠊎當暢
DF206J2062_054,阿爸逐朝晨都愛食咖啡
DF206J2062_055,佢著新褲去外阿婆屋家
DF206J2062_056,請問這領衫係麼个尺寸
DF206J2062_057,恁吵鬧你仰脣佇得著
DF206J2062_058,厥等逐暗晡都愛去補習
DF206J2062_059,熱天大家較好去海脣尞
DF206J2062_060,有病愛遽遽去分先生看
DF206J2062_061,今晡日个報紙你有看吂
DF206J2062_062,𠊎昨暗晡翻躁睡毋得
DF206J2062_063,表哥打恁多當認真做事
DF206J2062_064,暗晡頭駛車愛較注意兜
DF206J2062_065,請問使得尋麼人𢯭手
DF206J2062_066,你曉得吂分𠊎想一下
DF206J2062_067,你戴哪位有人在屋家無
DF206J2062_068,𠊎轉來咧你愛去哪位
DF206J2062_069,恁早食飽吂恁久好無
DF206J2062_070,還得人惜喔還得人惱喔
DF206J2062_071,你還慶喔哪有無影啦
DF206J2062_072,吾等輒輒共下鬥緊買美食
DF206J2062_073,生菇个東西斯使毋得食欸
DF206J2062_074,天光日使得在屋家打電動
DF206J2062_075,共下離公園運動啊嚟
DF206J2062_076,這條路較近該條路較遠
DF206J2062_077,食酒莫駛車駛車莫食酒
DF206J2062_078,𠊎無閒去會轉鉸毋得咧
DF206J2062_079,阿爸無在屋家阿姆還吂轉
DF206J2062_080,正來尞順行有閒正來尞
DF206J2062_081,厥老公當派頭若餔娘當靚
DF206J2062_082,天時多變化愛著較燒暖兜
DF206J2062_083,便利商店使得買著當多東西
DF206J2062_084,下次擺過再約時間共下坐尞
DF206J2062_085,當晝頭當熱毋好出去運動
DF206J2062_086,𠊎當講緊電話請等一下
DF206J2062_087,𠊎準備好了使得開始咧
DF206J2062_088,這件事情分你講到恁輕可
DF206J2062_089,敗勢勞攪咧你愛赴時間無
DF206J2062_090,有麼个問題無你想去真周到
DF206J2062_091,這站無閒麼个佢愛照顧厥姆
DF206J2062_092,客人用覆菜做等路已受歡迎
DF206J2062_093,阿爹有糖尿病使毋得食忒甜
DF206J2062_094,電火關撇佢麻煩你開電火好無
DF206J2062_095,遽兜會赴毋着咧駛車愛細義
DF206J2062_096,請問上姓𠊎姓黃安做大民
DF206J2062_097,生日快樂身體康健萬事如意
DF206J2062_098,客家文化園區輒輒舉辦展覽活動
DF206J2062_099,你今晡著都恁派頭愛去食酒係無
DF206J2062_100,你慢到咧請等一下𠊎黏時來
DF206J2062_101,𠊎愛睡當晝恁夜咧好去睡目咧
DF206J2062_102,阿爹在間肚歇睏老弟在廳下看電視
DF206J2062_103,阿姆在灶下煮飯𠊎逐朝晨掃地泥
DF206J2062_104,有人客來毋好打赤膊入屋請脫鞋
DF206J2062_105,坐火車愛先買票請問高鐵車頭仰脣行
DF206J2062_106,𠊎尿出想愛屙尿老妹在洗身間洗身
DF206J2062_107,喊計程車毋使愁停車問題坐飛行機較遽
DF206J2062_109,老人家坐巴士毋使錢坐捷運做毋得食東西
DF206J2062_110,寒天著膨線衫當燒暖熱天當熱著短袖斯使得咧
DF206J2062_111,頭前斡正手片斯到屏東縣政府咧
DF206J2062_112,佢戴哪位佢戴連江縣
DF206J2062_113,會議地點在哪位會議地點在臺南市麻豆區
DF206J2062_114,這張相片係麼个所在這係臺南市七湖區
DF206J2062_115,請問連江縣南竿鄉公所在幾多樓在三樓
DF206J2062_116,𠊎愛轉七堵火車停在第一月台愛遽遽去正毋會赴毋着
DF206J2062_117,阿哥後日愛坐四點个火車去松山出差
DF206J2062_118,天光𠊎愛坐頭枋車去南港車到站咧遽遽落車
DF206J2062_119,請問壽豐火車頭仰脣去𠊎帶你去火車頭還多人哦
DF206J2062_120,接送車會對本院駛到松山火車頭在本院大門口坐車
DF206J2062_121,請問你對哪位來𠊎對臺北來
DF206J2062_122,吾爸準備愛去屏東出差個半月
DF206J2062_123,佢一個人去基隆打拚厥姆當愁
DF206J2062_124,請問你識來過南投無
DF206J2062_125,請問𠊎愛去臺南愛仰脣盤車
DF206J2062_126,請問到金門愛駛幾久愛駛五點鐘久
DF206J2062_127,到花蓮大約還有幾多公里還有兩公里
DF206J2062_128,阿松哥十二月十九愛討餔娘
DF206J2062_129,七月初五學校放尞个人來去看電影好無
DF206J2062_130,根據政府个公告六月初十放尞毋過前一個禮拜六愛上班
DF206J2062_131,王先生你掛个係四月十五朝脣个門診
DF206J2062_132,報名對六月十九起勢到七月十二為止
DF206J2062_133,客語認證个認證日係一月二十五
DF206J2062_135,今年客家桐花祭對四月十四開始到五月十七為止
DF206J2062_136,今晡係拜幾今晡係拜六店項有買一送一个活動
DF206J2062_137,你同𠊎看下今晡係拜幾今晡係拜三
DF206J2062_138,下禮拜五愛考試你知無下禮拜四愛記得交作業
DF206J2062_139,上禮拜日歸日落雨
DF206J2062_140,拜一佢請假你代理一下好無
DF206J2062_141,𠊎無戴時錶毋知這下幾多點這滿係十一點
DF206J2062_142,你天光愛坐幾多點个火車𠊎愛坐八點个火車
DF206J2062_143,今晡三點愛開會哦請𢯭手準備資料
DF206J2062_144,十二點好食飯咧食飯前愛先洗手食飯後愛湯嘴
DF206J2062_145,超過七點還吂到斯算慢到咧
DF206J2062_146,𠊎逐二十點愛看電視新聞毋好緊看電視目珠會看歪皮
DF206J2062_147,天時轉好咧你等加有閒無兩點共下來去運動
DF206J2062_148,這下幾多點咧九點大家共下來去打鬥四
DF206J2062_149,你天光幾多點愛來六點若等先食緊來毋怕
DF206J2062_150,為着赴一點看電視佢划飯划當遽
DF206J2062_151,失禮哦請你天光五點正過打電話來掛號
DF206J2062_153,一百空三年度客語認證正式開始報名哩喲
DF206J2062_154,小姐先生𠊎愛點菜𠊎愛點一號餐
DF206J2062_155,你愛辦个業務在八樓𠊎同你𢯭手揞電梯
DF206J2062_156,請對六號櫃檯脣項个樓梯行往上斯在四樓
DF206J2062_157,門診間在五樓你坐電扶梯上去門診間斯在若左手片
DF206J2062_158,七十四路公車來咧遽遽上車
DF206J2062_159,若屋下个門牌係幾多號吾屋下个門牌係三十七號
DF206J2062_160,老弟自溜都當聽話佢正考着五十一分爺哀當失望
DF206J2062_161,請問你幾多號𠊎係八十五號
DF206J2062_162,一支正五十七箍忒等價數當實在較便宜兜好無
DF206J2062_163,佢在路項拈着二十六箍
DF206J2062_164,這西瓜幾多錢六十四箍
DF206J2062_165,你掛个係七十八號愛先同你收掛號費兩百箍
DF206J2062_166,請你去藥局領藥若个號碼係二十七號勞瀝請慢行
DF206J2062_167,你係七十九號等加喊着若號碼正請你去櫃台辦理
DF206J2062_168,這索幾長八十八公尺這菜仰脣賣一抓三十箍
DF206J2062_169,檢查報告大約愛等十八分鐘請你先坐一下
DF206J2062_170,司機先生𠊎愛趕時間六十九分鐘會到無
DF206J2062_171,好䟘床咧遽遽去洗面鑪牙齒還愛幾久過五分鐘
DF206J2062_172,佢這擺買火車票買撇兩百箍
DF206J2062_173,這隻幾多錢這隻九千五百箍
DF206J2062_174,機器遶百貨公司刷卡買東西用撇六萬箍
DF206J2062_175,桌項有八支暖罐紙箱裡肚有九粒球
DF206J2062_176,對這項行路去火車頭愛行七分鐘
DF206J2062_177,這本書總共有三百頁𠊎算一下總共愛八百箍
DF206J2062_178,你幾多歲咧𠊎今年四歲
DF206J2062_179,這領衫買撇𠊎五百箍
DF206J2062_180,頭家雞卵一斤幾多錢雞卵一斤十七箍
DF206J2062_181,伸這兜歸下賣你九百箍斯好
DF206J2062_182,𠊎聽講阿美著著六千萬个大獎有影抑無影
DF206J2062_183,桌當久無捽塵灰當賁喊八個人過去該片𢯭手
DF206J2062_184,請問若屋家有幾多人𠊎屋家總共有七個人
DF206J2062_185,𠊎今晡慢到三分鐘分先生罵
DF206J2062_186,佢請假四日分頭家扣月給
DF206J2062_187,請問到終點還有幾多站還有五站斯會到咧
DF206J2062_188,若倈今年幾多歲吾倈今年兩歲還得人惜哦
DF206J2062_189,九斤牛眼毋知係忒多抑係忒少
DF206J2062_190,頭家請六個細妹來拉生理
DF206J2062_191,係愛掛號麻煩健保卡分𠊎還過繳八百箍
DF206J2062_192,三餐食飽飯食藥一日食三擺一擺七粒
DF206J2062_193,這兩種藥毋好共下食愛間三點鐘正好食哦
DF206J2062_194,愛注意喔這領裝目藥水請間四點鐘正點
DF206J2062_195,你愛尞幾久𠊎愛尞五日因為阿舅愛討餔娘
DF206J2062_196,吾等有兩個人吾等想愛坐偎窗門个位
DF206J2062_197,作文題目係𠊎若係有九萬箍想愛做麼个
DF206J2062_198,夜市肚个牛仔褲一領正賣六百又靚又便宜
DF206J2062_199,𠊎恁久嗽無停你哪時注意着這個問題發意錢
DF206J2062_200,檢查好咧七日後正轉來分先生看聽報告
DF206K2002_001,蛻變記得倈討小學个時節
DF206K2002_002,放學轉屋家歡歡喜喜同𠊎分享
DF206K2002_003,上自然課先生紹介蝶佢試著當生趣
DF206K2002_004,問𠊎阿姆使得畜㸐毛蟲無
DF206K2002_005,𠊎單淨聽過有人畜魚畜蠶畜剪刀蛄
DF206K2002_006,哪有人畜㸐毛蟲
DF206K2002_007,該時節𠊎在學校做志工
DF206K2002_008,同圖書室个細阿姊打嘴鼓
DF206K2002_009,佢講單淨愛種一頭柚樹抑係柑樹
DF206K2002_010,斯會有蝶飛來生卵你過準備一隻罐
DF206K2002_011,裡肚放一支細樹椏恁泥斯使得咧
DF206K2002_012,𠊎一聽著心肝肚當疑狐
DF206K2002_013,自家又毋識戴莊下種一頭柚樹斯會餳蝶來哪有可能
DF206K2002_014,毋過狗呷烏蠅賭造化罔試看看也好
DF206K2002_015,講來也奇怪有一日正經有一隻蝶
DF206K2002_016,在吾等種个柚樹脣飛來飛去飛上飛落
DF206K2002_017,心肝愐佢在做麼个呢
DF206K2002_018,𠊎目金金緊看佢翼緊滑
DF206K2002_019,又緊對屎胐尾屙出細細粒黃黃个卵包在葉背
DF206K2002_020,𠊎細心細義摘這平葉落來帶轉屋家放入罐肚
DF206K2002_021,幾日過後幼幼个蟲對卵肚鑽出來
DF206K2002_022,一出食自家斯食撇卵殼
DF206K2002_023,㸐毛蟲當擇事單淨斯佢合意个蝶
DF206K2002_024,像一個肚屎當枵个細孲無兩下半葉斯分佢食去淨淨淨
