檔名,客語漢字
s28z119hy5.wav,德維自從毋識一個人去學校這係佢繼續讀書唯一个條件德維當好恁泥佢乜試著當心色因為還有兩個好朋友德葳過還有莫哈尼同佢做伴
ilcswlpi9x.wav,幸福同快樂會在厥等个路項發生厥等當歡喜看緊揚尾在天頂飛个樣在這滿个季節會輒輒出現大量个揚尾
4yhlz2o87p.wav,這兜揚尾會在天頂緊擛厥等个翼胛還有風較大个時節揚尾會圍緊水坑捩捩轉
85bdk0nf5b.wav,這板橋分風吹壞撇咧
8szhxwveaj.wav,想到對岸加若使得靠這細船還愛保佑毋會貶船
6p1rb661ad.wav,這隻恁壞陋个細船逐日載人客來來去去細船看䟘來快愛散撇个樣逐擺坐船心肝肚做下都驚因為厥等無一個人曉泅身
hmgs2nwfml.wav,其實印度無*愛教細妹泅身這係一種當無道理个文化恁泥个文化分德維試著當著驚負責管理十字路口个後生人已像乜感受著
3t41ziuaos.wav,這種當無道理个文化影響細倈厥等在當細漢个時節斯學曉仰脣泅身該係因致安全个考量厥等戴在愛輒輒出海个地區
7j4yvj0a0w.wav,恁泥細妹呢印度社會同家庭生活有關个事情總下交分細妹恁泥細妹做麼个愛學泅身呢德維無接受這種男女無公平个觀念
bymk9xup9p.wav,厥觀點斯係佢相信細倈同細妹係平等个所以定著愛分細妹學習厥等在轉屋家个路項繼續講這話題
1u99fwlhp0.wav,厥等知每一個聲 動作 影在路途項使得尋著當多聖靈祈求个所在恁泥使得分厥等个心靈平靜
rq6j7pnp6y.wav,森林肚有當多動物毋過分厥等盡驚个係男人个存在這兜心肝當歪个男人會緊觀察細妹甚至會欺負細妹厥等
gn307xqbvh.wav,所以細妹人个記憶肚有當無好个經歷
bgu5dtflhr.wav,厥等還有一個障礙愛克服
z9ji2xvbjh.wav,這板橋原本係厥等去學校最安全个路毋過因致無資金斯無法度修整恁泥个狀況當無好這河壩水當深水當急 乜當汶
cdeq05r3w7.wav,長在毋知愛對哪項行路面項有當多當滑个石頭乜毋知水底下有麼个東西成半下還有蛇因致水當汶乜毋知水幾深恁泥增加當多風險
gvzh7nxk8a.wav,伸著幾分鐘斯愛上課了毋過厥等無可能用恁泥个狀況在先生面頭前出現
c6077fw0ew.wav,晒著當燒个石頭使得幫助厥等同衫褲晒燥毋過厥等對裝濕个書還有記事簿斯無法了當好運个係德維使得靠厥朋友
k79mnfp5zp.wav,暗夜厥等會同書還有記事簿借分佢恁泥佢斯使得同作業抄在新个記事簿項朋友个力量使得減少失志感
jhxkhj1kyd.wav,無麼个分佢偏離目標忒遠學校還係佢盡重要个任務
l6nguli5z7.wav,逐日朝脣在世界各地幾下萬個細人踏上去學校个路厥等个夢想將會設計出世界个未來
43soi3vwy6.wav,𠊎想愛做一個醫生吾等莊頭肚有一間藥房但是設備當毋好莊項有當多人破病了𠊎想愛在這*項開一間醫院
5uy7yb5zq9.wav,來醫好這*項所有破病个人這斯係𠊎盡大个願望所以𠊎一定會好好讀書
i0ecqp5ki4.wav,舂包粟對杜尼翁屋家人个午餐來講一般愛準備差毋多兩點鐘這位位在馬利西南片細妹人在當細漢个時節學曉仰脣舂這兜穀物
fe9jdw8nrb.wav,因致佢無法度拿著獎學金所以高不將輟學這滿係奧利佛還有厥兩個老妹繼續讀書
yrf6ip6vak.wav,厥等生活在塞努係當簡陋个該位無水無電 無路
uxbfpbr2wi.wav,雖然厥等離巴馬科加若十外公里所以出外个交通方式盡好个斯係騎鐵馬
v64chg4cr0.wav,係盡遽 又安全个方式在樹林肚會堵到牛牯癲狗病个狗 無斯蛇所以騎鐵馬使得免致恁泥个危險
hejk3k4w58.wav,伊維特同米歇爾來自多跟係位在馬利个市中心厥等離開屋家來這*項做事離首都較近兜毋過這兩年來戰事緊發生戰爭集中在北部
7wynpdf167.wav,歸個國家个經濟做下都衰弱了都算生活有一屑艱苦厥等單淨一個目標斯係盡自家个能力分細人使得成功實現這目標唯一個方式斯係教育
0clienyt79.wav,這係唯一分細人在全國單淨百分之二十九使得寫个後生人肚增加在這國家尋著工作个機會
a8co16fld6.wav,因為米歇爾毋識讀過書所以佢過較知這重要性因致送細人去學校讀書
2mmpeo8d2u.wav,恁泥个選擇對家庭來講有當大个影響比將講服裝个事情
h0aez9yvt5.wav,去學校著制服毋係強制性毋過學生定著愛著淨俐還過合身个衫褲去學校伊維特同細人愛做新衫个任務交分裁縫師莊肚个人做下知
sk3md5ska2.wav,在班巴拉這個所在使當少个錢都使得請裁縫大師迪古里來創造當多个奇蹟佢為著屋家肚个三個學生
nbi9op9syk.wav,瑪莉亞 維洛妮克還有奧利佛製作新个衫褲啊毋過不准厥等在學校以外著緊
ca01ks5uke.wav,乜想愛共下來同佢𢯭手
yoyu3n1fop.wav,這滿係燥季結束 水位當低井肚个水在過去幾禮拜斯蒸發撇了水位毋識增加過當好運个斯係幾禮拜了後雨季斯愛開始了
sqo0h9g5xb.wav,宗教詩歌在空中響起彌撒開始咧逐禮拜日奧利佛還有厥屋家人會去教堂做彌撒馬利係一個回教國家
eep2uzyv3l.wav,厥等係基督教徒个少數群體加若佔人口个百分之五
zql3ts2oww.wav,雨季開始這位將會有大風暴吹到這位个季風總係分人當愁慮乜毋知愛仰結煞正好
gt7e4k1x2q.wav,這位會有當多个植被所以雨季開始了後路會過較歪行
masar5dsgs.wav,這滿細路會分雨水蔭撇去學校个路都無法度行咧
0cfhwfl3xg.wav,在較大漢一屑个細人離開進前愛進行盡尾个驗證屋家盡細漢个細人喬瑟夫會騎鐵馬去學校目前對佢來講
dgo97ua0sw.wav,盡細漢个細倈
t2xz3k8n6b.wav,鐵馬並無安細人坐个凳奧利佛愛坐在維洛尼克个手把項當無舒爽毋過贏過自家行路
ps8gvl22gq.wav,首先這條路當好行
20z70il70h.wav,毋係正經當危險毋過瑪莉亞當失志
dwbcucv51i.wav,昨晡落个雨一下那斯同細路蔭撇咧恁泥斯增加騎鐵馬个困難
a1tywgnd4p.wav,厥爸朝脣有警告佢盡重要个係 毋好在路項停車愛騎在道个邊脣還愛閃開水窟水當屙糟 你可能會遰著麻拉里亞
91p1e1yums.wav,毋過厥爸有教厥等愛仰脣避免
qsdmpo9bko.wav,厥等準時到位
zcgyb0b73q.wav,盡好个果子糖量當高个果子總下在盡高个樹椏項毋過奧利佛無尋著理由蹶上樹項
ixb5pr1smt.wav,奧利佛 瑪莉亞維洛尼克个旅程還吂到離學校个一半還有半點鐘个路程厥等使毋得慢到尤其係拜一个朝脣盡大漢个維洛妮克盡注意時間
jht0l3qp04.wav,奧利佛係這陣人中盡無愁無慮个
vlld9vmn0a.wav,佢會利用去便所該滿享受佢個人个時間
cb6d91eoev.wav,直直到佢發現厥錢打毋見咧
g4cfuix5c2.wav,銀角定著係佢跋樹个時節對厥衫袋跌落來个奧利佛當愁厥等正經愛錢來整瑪莉亞个擋車毋過時間緊來緊迫咧厥等還係倒轉去
drwg1d2hjq.wav,毋過無法度保證使得尋著厥等个銀角
k61qlprqg2.wav,厥等過轉到三兄妹个起點來尋銀角還有停落來整車若講厥等尋著銀角會花當多時間有可能會慢到
bcw0qgvp81.wav,維洛妮克無法度安心
sub4shrxts.wav,發現兩個銀角个其中一個這係厥爸分厥等个一半毋過厥等正經無忒多時間使得尋另外一半厥等在點外鐘前離開一般這個時節既經到學校咧
fs7fufs98p.wav,這擺會花當多時間
yf1q0g1q6d.wav,厥等應該在牛群肚尋著一條出路還係迴過這條路行別條路呢這兜細妹當慶這係奧利佛表現出當勇敢个機會
mmyo12y1cg.wav,在厥等腳跡个盡頭使得看著城市个郊區毋過厥等越來越接近目標斯越來越歪向前行老舊个鐵馬輒輒落鍊
985qlrovdb.wav,在恁泥个情況之下 厥等無法度轉屋家厥等較需要做兜麼个呢
76ftw61kxi.wav,厥等愛做決定个係愛買糖 還係整鐵馬因為厥等單淨尋著一角銀所以這角銀定著愛去整車
dezi3fp72i.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
67vcbgtqk9.wav,我盡好个斯係唱歌
gc02rs7d6w.wav,我大漢了後愛做巡查
3i0ht41ega.wav,我中意合藥若係我認真讀書我想愛做先生去照顧匱人
ndw1de3sh0.wav,尋克什米榭拉斯像係在希瑪拉雅國度个中心撞走克緹卡厥屋家位在尼泊爾山區附近厥爸去杜拜做事賺較多錢
tg0h997iux.wav,厥姆承擔所有个家務事過還有農務來回報使得戴在阿爹阿奶厥屋家克緹卡乜𢯭手做家務事過還有農務
2v40qurft6.wav,恁泥个家庭結構有佢好个一面離佢學校較近進前克緹卡愛行歸日个路正使得到學校佢無定著斯因致恁泥都無想去學校咧
9bgtlmw6ft.wav,同大部分个亞洲國家文化共款在尼泊爾 家庭係當重要个克緹卡同厥爹厥奶當親佢乜當依賴厥爹厥奶舊年厥爸乜會帶佢去學校
9v9zvn18mm.wav,高不將愛分開个情況之下打電話使得聯絡兩子爺个感情阿爸乜使得藉這機會關心妹个功課恁泥佢使得確保細人係認真讀書个好學生
j3r9vlxga8.wav,對厥爸來講在學校認真讀書係當重要所以佢定著愛離開屋家人去外地做事克緹卡認真讀書个成果總算展現在厥成績方面
wmkiyk0vcc.wav,佢使得同厥爸講佢這滿在班項係第三名當然佢希望佢使得在班項打頭名
swr9ytmeqr.wav,在厥等个莊肚有強烈个社區意識
om5s41aqjb.wav,克緹卡同隔壁鄰舍个細人總下喊揫來佢逐暗晡在屋家面頭前共下學習厥个方式斯係學習了後乜愛大聲來唸出來
g0946a8vli.wav,克緹卡係這陣細人盡慶个學生當然佢會改同學个作業乜會𢯭手厥等複習功課
s8i72org2q.wav,佢當煞猛因為佢希望下次擺使得同這做職業佢想愛做先生
p7cscp01a1.wav,厥姆係文盲毋識字 無事做完全無絡食个能力照當地个俗佢使得同妹留在身邊𢯭手來撿揫毋過佢分克緹卡嗄係無共款个方式
gjmpr3mj2q.wav,厥妹將來係毋係會成功這係決定在受教育个成果
vliy9rn3r7.wav,厥姆堅持相信過知仰脣讀書過還有寫作會分一切變都無共款因致克緹卡厥姆無讀著書佢希望克緹卡使得受著教育將來使得獨立
4et6laedpz.wav,爾當早斯斷烏咧暗夜厥爹厥奶請隔壁鄰舍來食夜
t4j9fbgema.wav,克緹卡𢯭手厥姆準備傳統个搭貝斯裡背有飯 青菜還有馬鈴薯過田豆當辣
u06eglep9h.wav,克緹卡單純過有自信佢長在當有自信講著佢上个課程佢當好英文乜係佢盡慶个科目還有佢希望有一日佢使得做英文先生
nkq1yqxyhu.wav,克緹卡同克利巴係家族肚第一批去上課个細妹厥等个教育分阿爹試著當沙鼻因致佢無讀過書佢也毋識分自家个妹去學校讀書
01v0pepghx.wav,對後生个細妹來講無人講古分厥等聽毋過厥爹會鼓勵厥等煞猛做事尋著快樂
6bdeb64y22.wav,去學校進前做好準備係當重要个事情鑪牙齒 剪指甲 掠頭那毛毋管係在屋家 還係在學校個人个清潔正經當重要先生逐日會檢查學生个服裝儀容
uxj35ru3s2.wav,紅色个呢固帶 藍色个裙這係規定愛著个所有个制服定著係國旗个色紅色代表國花个杜鵑花藍色代表和諧還有和平
xap6e44y3s.wav,愛注意安全
zxgkn9fbxs.wav,山坡肚當竳个細路遠遠都使得認出尼泊爾學生个身影
al86bepoqb.wav,厥等所行个路線同地形過還有危險个細路變做當顯明个對比
408qfmohm0.wav,教育个品質爭差乜當大細人戴在偏僻个山區係位在較差个環境克利巴 克緹卡當榮幸使得同厥朋友共下去學校讀書
vclrindb6n.wav,透過穿過這危險个山路暫時同運氣總下擲在後背
cn2jxqzfvm.wav,這條路會堵著个人當少有時節會堵著料想毋著个人事斯像今晡共款
i6ghwgfmhe.wav,佩巴雅士因致賣當好食个冰佢變做細人當熟事个人
8mv7ajolu6.wav,佢當好同佢堵著个細人講話了解厥等个目標鼓勵厥等煞猛做事 培養夢想
mxmaxru48u.wav,佢甚至會送分成績較好个人第二支冰
3r2j10m0ii.wav,去學校个路項植被發生變化都算看著水寨个時節心情總係當歡喜厥等愛離開輒輒行个細路正使得來到目的地水寨
9w699qfi9d.wav,該係厥等个遊樂場
78lmudqxcr.wav,盡好行个路係集中在印度邊境還有首都加德滿都附近厥等去學校个時毋識行過較好行个路
2eiyj4zrll.wav,村民盡力來維護佢毋過生鹵个電纜線還有有兜空過加上歿撇个枋逐年這兜橋斯緊來緊歪行
fhnu0clm0n.wav,細人並毋會愁慮厥等還係逐日繼續在歡樂中穿過這兜吊橋
yi342gr4ra.wav,去學校个路盡困難个部分既經過撇咧克緹卡同厥朋友正到位厥等當準時對厥等企个位所使得看著同學厥等在運動場排列
c357qf5trc.wav,加入該兜排列个隊伍了後後背个同學斯無愁無慮咧
y33d3n6n0r.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
hfe6s85ve4.wav,𠊎下次擺大漢了𠊎想愛做一個先生
g1ruseziw9.wav,𠊎若講𠊎若做先生了後
7x7ab2lvaf.wav,𠊎使得教細人讀書寫字𠊎還使得教厥等當多知識
ri1kolc1hx.wav,𠊎會認真教吾莊項个細人
2l38cucdi6.wav,䀴起來係時務啊
53lmtp8ifj.wav,捉著啊
y5hztjia78.wav,𫣆人行
i114u0uagh.wav,𫣆人這滿討合體啊
wc0qu2oae1.wav,跡係自由長尾有特別个事情報導有消息講當地動在滿哪位發生个時確定有人䀴著在五王國个官方總部安納波利斯个天崠
jnz5wjk0wx.wav,出現怪奇个符號這個符號和議會和五王國英雄个會議有關係無現時猶在調查請問會用照時間表做事無啊吓當然會用啊
7a6ipmmaft.wav,就你知个啊𫣆逐個王國攏堵著神祕地動个傷害而且情況愈來愈嚴重哦所以議會拁歸下五王國个英雄攏喊過來啊路卡森林王國个英雄
hpudsj2i30.wav,狼个守護者路卡報到諾文 冰之王國个英雄熊个守護者達里拉叢林王國个英雄猴个守護者大家好
u8vjyax0pg.wav,提絜蹛在峽谷王國个泥下底獾个守護者提絜向大家問好猶有咪登佢个任務係負責保護平原王國个貓伙伴
jye6pg6gwh.wav,攔緊解決啦你人攏為著自家王國正來這个這兜地動嚴重个程度毋係單單一個英雄有法度處理个所以議會決定你人五個人
0xheyi84z7.wav,愛組成一個團隊難怪有這兜新杉啊等下你愛𠊎五人作垺合作係啊 路卡你人係一個新个組合團隊
zx1kjm1ko1.wav,喊做王國戰隊毋過𠊎人攏有自家个王國愛照顧啊擱來毋係啊在這嘛開始你人个頭路係保護大家个安全毋使  勞力𠊎堅持討著自家个衫
51t64sqdi6.wav,保護自家个土地𠊎人會分做五個王國係因為無共款个物種無法度作垺生活捷巴利 𫣆人愛走啊拁衫換莫毋過𫣆人毋會用走啊佢人愛𫣆人
izzxqz7rd7.wav,隨在你𠊎討走啊
l18mku8h5u.wav,你係哪儕大家好我係捷巴利咪登的徒弟真好啊一個跈上跈落个
5b0gki5s9x.wav,真怪奇个一隻熊啊這個係史帕琪係你人所有裝備个設計師猶有𠊎毋係熊𠊎係有袋个動物總講真歡喜䀴著大家
fffq6i8vcf.wav,跈𠊎來祝你人大家好運王國戰隊𠊎人即靠你人啊加油哦這係爬行者號
yqdns7o086.wav,這實在係真讚呢真慶个發明遐兜輪係加強版个三倍懸吊系統係毋*係爬行者號係戰隊个行動指揮中心𠊎渡你人䀴䀴个這係控制中心
911c6738fo.wav,哦足寬个哦實驗室這實在足好个會議室大電視咧
5yavs0paj3.wav,大家好𠊎即係煞不理博士在貓咪株式會社這裡𠊎人為你現時个利便發明未來个科技像講係對空氣動力學到收割農作物
t6xfyczkwu.wav,啊這滿垃圾个處理無傷大傷貴个問題係𠊎人無法度解決个貓咪株式會社今日即拁你个錢得𠊎人啦𠊎係講拁錢投資𠊎人
sv09odjtv3.wav,即係今日𠊎人會後製剪輯个來啦細子𫣆人猶吂踅煞呢好啊大家這係頭尾一站啊車庫你人攏有一臺高科技超級个座騎
41pss8otvb.wav,這係麼个啊遐係王國戰隊个警報訊號叢林王國有麻煩啊𠊎傳位場得你人
pwa9yr6c9w.wav,𫣆人行啊出發
rv56eognzd.wav,你人愛去蘭花谷有消息講遐跡位有地動蘭花谷𠊎知在哪位𫣆人愛較緊个你人真緊即會到位遐斟酌聽𠊎講座騎个功能史帕琪這毋係𠊎人第一擺做任務
tr55ejorwj.wav,𠊎人知𠊎人在做麼个這係你人第一擺駛王國座騎啊𠊎相信𠊎人會曉做个𠊎人來啊
0vc2aa60jn.wav,火真猛呢好大家𠊎个計畫係這係𠊎个王國𠊎會用个處理
0sl4d9t7ta.wav,遐石頭漿會得樹著火个提絜諾文你人愛確定遐款事毋會發生𠊎來阻擋火災係因為𠊎早即打算討恁做啊嘿等𠊎啦
