錄音檔檔名,辨認出之客語漢字
DF205L2067_036,𠊎成舊款恁咧𠊎愛做阿尼了
DF205L2067_037,遐件事𠊎自家會處理毋使毋煩細義
DF205L2067_038,地球有百分之七十個面針鞋愛仰
DF205L2067_039,頭遐尋中醫著食又跳又尾個成老
DF205L2067_040,寒天時大人細人都曉烳番薯食
DF205L2067_041,舊跌到樹凳角愛擎梯正若跌倒
DF205L2067_042,落恁大意恁好菜堵到阿祥蹛毋轉
DF205L2067_043,車恁步𠊎討阿姊共下歇流夜時
DF205L2067_044,請請愛五十碗這下愛仰子排二
DF205L2067_045,遐張飯店仰子煮著起來當賞賞
DF205L2067_046,這領衫特別貴布嗄暗著無個價值
DF205L2067_047,坐輒用排列係現代公民遐又个水準
DF205L2067_048,舊年和細細漢幾幾年擱加疑到
DF205L2067_049,𠊎白鞋繡到無四個頓時緊屙㪐肚
DF205L2067_050,樹勢復始樹大人係天光地崠个事情
DF205L2067_051,佢當愛攪個錢和你較早兜攪攪了正好
DF205L2067_052,驚起力真大識得半得影入臺南割禮菜
DF205L2067_053,有麼个花唊唊嘴嘴講無暗到燒燒鼻鼻
DF205L2067_054,額高神暗跍老遐日五點難怪愛接接換頭路
DF205L2067_055,阿雲跌到手腳毋單淨路流鼻汗金出血
DF205L2067_056,請食個草平巷囥跌倒開細細蕊放花戒褲麥
DF205L2067_057,愛用遐頓時全部便便恁恁這兜即識得開工
DF205L2067_058,係發展較落後个國家愛注意安全討衛生
DF205L2067_059,這崎當期騎鐵馬毋好直接溜落來當危險
DF205L2067_060,這下客語用機器較多手鑊較高較少咧
DF205L2067_061,無望隨佮人擔請跍然前遐毋知好向前發展
DF205L2067_062,鵝背咻食熟涼涼愛著加一領薄薄个衫
DF205L2067_063,遐個新社區遐樓房起到連屙接銅當鬧熱
DF205L2067_064,麼个都毋現食緊食湯怪得香毋會大
DF205L2067_065,相吂無好化事情和係愛坐落來講清楚較好
DF205L2067_066,和世界四轉通行接接會來牙齡客教訓遐啦
DF205L2067_067,生理人惜天惜面人客看到即會係統計教官
DF205L2067_068,若個褲袋像緪到冬時飽飽膨膨意會擐想
DF205L2067_069,額裡舊天莊下係飛呢快得手心會恁好
DF205L2067_070,𠊎活較哼一聖誕獎壽這兜搶垺分毋啦
DF205L2067_071,田外有田恁外有人一個人出退毋好自大
DF205L2067_072,老弟走係堅行囥緊又毋出聲害人尋上尋落
DF205L2067_073,恁三十銀布遐遐黃黃灶下討食團圓盤
DF205L2067_074,一落寒天暗个石來羊尞粄頓結本𪘒年十
DF205L2067_075,這工廳金度恁猛頭家指示期限內愛改善
DF205L2067_076,這路口四四有車禍緊過個時間愛細義
DF205L2067_077,遐頓王時刻無恁蹛在象徹象講對係若欠時
DF205L2067_078,這細日糖阿到實在毒皮茄疑毋得人惜
DF205L2067_079,擐機行路腳蹛蹛原來係著鐵狗腳比白个
DF205L2067_080,遐兜恁暢攏徙三不二時即打開冰箱請食
DF205L2067_081,恁暢暈船無共管遐所在死係恁有文明
DF205L2067_082,學校開學鑊窟無洗恁遐聲恬傷傷時毋管
DF205L2067_083,阿明作食一碗一一碗二毋會攬山來
DF205L2067_084,擊喊金湯金講華喉嗹水金盆行無衛生哦
DF205L2067_085,阿華下𠊎个大𠊎足疊射麼个都毋得
DF205L2067_086,阿月哥著个鞋著食得日轉來硬硬即會旋轉
DF205L2067_087,根據研究細妹人大部分比細男人較長名
DF205L2067_088,當晝个飯包放到電鑊崠倒緊和蚊藪蚊藪
DF205L2067_089,討強食粉卵个時代香香接接會跌倒跈下
DF205L2067_090,撿个透膏膏黃子轉來跈手旺較加四葉
DF205L2067_091,支鎮後了後番薯薯輸起傱泥公
DF205L2067_092,細阿哥招歸裡像食過确巷來遐較賢民
DF205L2067_093,這下人代替坐車出門尞當手落尞看講緊咧
DF205L2067_094,仰子款正個屋簷斷改便時到生物逐位切辦
DF205L2067_095,九十當世界四轉喉咕咕別儕一來食𠢕記
DF205L2067_096,落大一個樹堆無葉餳落來个水大到像水蹛
DF205L2067_097,仙廟人早伸長講即恁講幾敢有菜頭
DF205L2067_098,寫這滿個時想恁滿普教遐樣會恁囥得食
DF205L2067_099,不管有利無利毋使核順得先出手打恁
DF205L2067_100,討收愛管後生在無機在會先來食退部
DF206J2062_001,五月節愛食粽
DF206J2062_002,寒到愛戴嘴揞
DF206J2062_003,目淰尾毋賞賞
DF206J2062_004,這手機幾多號
DF206J2062_005,額溝課做好吂
DF206J2062_006,𠊎會細義兜
DF206J2062_007,當歡喜恁失目
DF206J2062_008,實在和難相信
DF206J2062_009,這個想法意好
DF206J2062_010,勞力額係照顧
DF206J2062_011,四點無四五點
DF206J2062_012,目鏡無無門地
DF206J2062_013,𠊎依下食淨菜
DF206J2062_014,𠊎想學做麵包
DF206J2062_015,目愛食麼个飲料
DF206J2062_016,阿松毋慣著西裝
DF206J2062_017,這皮包鞋嘛恁高
DF206J2062_018,這上係無金蝦狗
DF206J2062_019,臺灣不時有地動
DF206J2062_020,這圍遐面上當正
DF206J2062_021,這圍死毋得實現
DF206J2062_022,上課毋好當毋會帥
DF206J2062_023,準備入電視二號
DF206J2062_024,昨日人無喊佢人
DF206J2062_025,電視變到疑兩雙
DF206J2062_026,天光照順正聯絡
DF206J2062_027,落尾背手包起好膏
DF206J2062_028,阿妹當學時採頭班
DF206J2062_029,阿伯愛騎新青護照
DF206J2062_030,停停行毋使管緊
DF206J2062_031,寒天北部像在落雨
DF206J2062_032,毋好為到這來失志
DF206J2062_033,係吂人打來个電話
DF206J2062_034,垃圾愛早即恁回收
DF206J2062_035,請問需要麼个服務
DF206J2062_036,恭喜發財新年快樂
DF206J2062_037,𠊎愛目記氣喊咧
DF206J2062_038,緊必入遐菜口尾仰子
DF206J2062_039,請毋好擇赤肚食東西
DF206J2062_040,學生愛著制服起學校
DF206J2062_041,阿伯在遐耬網油電梯
DF206J2062_042,𠊎行路騎有刻記性
DF206J2062_043,𠊎討食字路口等你
DF206J2062_044,記憶這擺用信用卡付款
DF206J2062_045,來提糖膏認證考試咧
DF206J2062_046,討網路莫當時當利便
DF206J2062_047,成個頭路目著得決無
DF206J2062_048,緊必放寮毋使騎學校
DF206J2062_049,歇睏一下恁久無擐到
DF206J2062_050,勞力毋使細義失禮
DF206J2062_051,歹勢無關係拜託你
DF206J2062_052,毋識記無𠊎毋識記
DF206J2062_053,𠊎當橋𠊎當橋
DF206J2062_054,阿爸打照選都愛食咖啡
DF206J2062_055,緊張成褲企𠊎阿婆禾客
DF206J2062_056,請問這領衫係麼个寫寸
DF206J2062_057,恁吵鬧目羊生肚得鳥
DF206J2062_058,驚冷打岩埔都愛騎補習
DF206J2062_059,熱天大家較好騎海上尞
DF206J2062_060,油瓶愛唊唊騎本身性感
DF206J2062_061,緊急恁遐駁子目有款吂
DF206J2062_062,𠊎昨暗烏番草甩毋得
DF206J2062_063,表哥打恁多擋人真作勢
DF206J2062_064,按步頭駛車愛較注意兜
DF206J2062_065,請問思得治理碗恁定手
DF206J2062_066,目孝等吂搵𠊎想一下
DF206J2062_067,五大年个尾有恁多伙客無
DF206J2062_068,𠊎轉來咧目愛起哪位
DF206J2062_069,恁早食飽吂恁久好無
DF206J2062_070,寒得恁惜哦寒得恁鬧哦
DF206J2062_071,目汗瀶哦哪有無影啦
DF206J2062_072,牙年接接供下鬥雞莫唯食
DF206J2062_073,成佢個當時即死毋得食个
DF206J2062_074,天光日時得討粄客打電動
DF206J2062_075,共下這講演運動啊咧
DF206J2062_076,這條路較近遐條路較遠
DF206J2062_077,食酒無駛車駛車無食酒
DF206J2062_078,𠊎無寒氣會轉腳毋得咧
DF206J2062_079,阿爸無擇禾客阿妹和吂轉
DF206J2062_080,正來尞順行又和正來尞
DF206J2062_081,企老講擋排頭額部仰擋正
DF206J2062_082,電視到變花愛照較燒暖兜
DF206J2062_083,便利商店實在莫到當到當時
DF206J2062_084,下次擺過載有時間共下坐尞
DF206J2062_085,當晝頭當月毋好出氣韻動
DF206J2062_086,𠊎當講緊電話請等一下
DF206J2062_087,𠊎準備好咧即得開始咧
DF206J2062_088,這件事情不能講到恁輕可
DF206J2062_089,歹食老膠粒毋愛赴時間無
DF206J2062_090,有麼个門知無目相起真周到
DF206J2062_091,這站無和麼个記愛照顧驚个
DF206J2062_092,客人用覆菜做等路二手翻䀴
DF206J2062_093,阿辭有糖尿病死毋得屎提悿
DF206J2062_094,電火關撇機麻煩毋開電火好無
DF206J2062_095,蕨鳥會孵毋到咧駛車愛細義
DF206J2062_096,請問想請𠊎先往安桌大門
DF206J2062_097,生日快樂身體康健萬事如意
DF206J2062_098,客家文化園區接接基盤展覽發動
DF206J2062_099,目金筆正到安排頭愛騎十足係無
DF206J2062_100,五萬刀咧請等一下𠊎黏時來
DF206J2062_101,𠊎愛踅當晝恁夜咧好騎踅無咧
DF206J2062_102,阿在討見肚歇睏老弟討廳下看電視
DF206J2062_103,阿妹討著下晝飯𠊎打早上掃地呢
DF206J2062_104,有人客來毋好打請放二號請脫鞋
DF206J2062_105,坐火車愛先莫漂請問高鐵車頭仰子行
DF206J2062_106,𠊎么出傷愛屙尿落毋會討細心見細心
DF206J2062_107,喊佢請車毋使燒停車門地著飛行機較緊
DF206J2062_109,老人家坐巴士毋使錢坐捷運即毋得食當時
DF206J2062_110,寒天招膨線山崠燒暖熱天崠熱招短頭絲絲得个
DF206J2062_111,頭前斡正手片駛到屏東縣政府咧
DF206J2062_112,寄蹛哪位寄蹛連公園
DF206J2062_113,會議地點討哪位會議地點討臺南市馬頭區
DF206J2062_114,這張相片係麼个所在這係臺南時即古氣
DF206J2062_115,請問聯公園南方香肝嗍討幾多了討三了
DF206J2062_116,𠊎愛轉七堵火車停動第一月台愛挾挾騎正毋會赴毋到
DF206J2062_117,阿哥後日愛著四點个火車騎像山出差
DF206J2062_118,天光𠊎愛著頭枋車騎南光車到站裡唊唊落車
DF206J2062_119,請問手防火車頭仰子騎𠊎蹛毋騎火車頭行到恁哦
DF206J2062_120,接送車會對本園駛到像山火車頭討本園大門口坐車
DF206J2062_121,請問目的哪位來𠊎對臺北來
DF206J2062_122,牙疤準備愛騎拼動出在個半月
DF206J2062_123,第一個恁奇跡攏打拚擎毋會擋手
DF206J2062_124,請問你識來過南投無
DF206J2062_125,請問𠊎愛騎臺南愛仰子盤車
DF206J2062_126,請問到基門愛駛幾久愛駛五點鐘久
DF206J2062_127,到花蓮大約行有幾多公里行有兩公里
DF206J2062_128,阿松哥十二月十九愛討夫娘
DF206J2062_129,七月初五學教放了遐日來騎看電影好無
DF206J2062_130,今期政府个廣告兩月初十放了毋過前一個禮拜六愛上班
DF206J2062_131,王神聖目掛遐係四月十五走相隔門診
DF206J2062_132,火鳴雷兩月十九起時到七月十二為止
DF206J2062_133,客語認證佮認證日係一月二十五
DF206J2062_135,值日客家桐花祭對四月十四開始到五月十七為止
DF206J2062_136,緊批鞋拜幾緊批鞋拜兩點寒又莫燒上一個發糖
DF206J2062_137,毋著𠊎看下金皮鞋拜幾金皮鞋拜三
DF206J2062_138,下這擺毋愛考試毋知無下這擺時愛記得交作業
DF206J2062_139,上禮拜日佢恁樂意
DF206J2062_140,拜一支請假毋代理一下好無
DF206J2062_141,𠊎無蹛書標毋知這下幾多點這滿核十一點
DF206J2062_142,雨天講愛著幾多點个火車𠊎愛著八點個火車
DF206J2062_143,準備三點愛開會哦請提手準備資料
DF206J2062_144,十二點學食飯咧食飯前愛先洗手食飯後愛湯嘴
DF206J2062_145,頭過即恬和吂到四算萬到咧
DF206J2062_146,𠊎在二十頂愛開電視新聞毋好緊開電視望足會開外皮
DF206J2062_147,電視轉好咧五點遐有和無兩點共下來起運動
DF206J2062_148,這下幾多點咧九點大家共下來騎打鬥四
DF206J2062_149,毋聽講幾多點愛來六點䀴人先識緊來毋爬
DF206J2062_150,為到赴這點囥電視擊划飯划當機
DF206J2062_151,失禮哦請毋定講五點正擱打電話來掛號
DF206J2062_153,一百空三年度客語認證正式開始報名了
DF206J2062_154,小姐先生𠊎愛點菜𠊎愛點一號餐
DF206J2062_155,目哀盤遐額無討撥了𠊎討毋聽手揞電梯
DF206J2062_156,請罪兩號佢討申項個了對行工廠識著死了
DF206J2062_157,門診間討毋了目著電扶梯想起門診間時討䀴做手片
DF206J2062_158,直直顧公車來个唊唊嚫車
DF206J2062_159,額溫客家溫派鞋幾多號額溫客家溫派鞋三十七號
DF206J2062_160,老提磁溜刀電話記正考到五十一分爺哀當失望
DF206J2062_161,請問哪跡多號𠊎係八十五號
DF206J2062_162,一支正五十字口定年假時當失財較便宜兜好無
DF206J2062_163,枝桃圖好黏到二十六箍
DF206J2062_164,這西瓜幾多錢兩十四箍
DF206J2062_165,目掛遐鞋即十百箍愛先討目珠掛號費兩百箍
DF206J2062_166,請毋氣藥口領養這個號碼係二十七號勞力請慢行
DF206J2062_167,毋係七十九號等遐喊到額好嘛正請毋器佢代辦咧
DF206J2062_168,這索機槍八十八公尺這菜仰子賣一儕三十箍
DF206J2062_169,檢查報告大約愛等十八分鐘請毋先坐一下
DF206J2062_170,司機先生𠊎愛關時間兩十九分鐘會到無
DF206J2062_171,學校場裡唊唊騎洗面熝鴨脣行愛幾久講五分鐘
DF206J2062_172,舉這擺莫火車票莫批兩百箍
DF206J2062_173,這借幾多錢這借九千五百箍
DF206J2062_174,機器落百貨公司刷卡莫當時用批兩萬箍
DF206J2062_175,作業有百支卵管紙箱地崠有九粒球
DF206J2062_176,對兩行路起火車頭愛行七分鐘
DF206J2062_177,這本書總強有三百頁𠊎算一下總強愛百百箍
DF206J2062_178,目吉多歲咧𠊎今年四歲
DF206J2062_179,這領衫莫平抑五百箍
DF206J2062_180,頭家結卵已經幾多次結卵已經溼出口
DF206J2062_181,伸這兜歸下莫抹九百箍即好
DF206J2062_182,𠊎聽講阿妹著到了千萬個大獎有影抑無影
DF206J2062_183,桌當晝無捽新回當歕你遐個恁擱起個便定收
DF206J2062_184,請問額活客有幾多人𠊎活客總強有七個人
DF206J2062_185,𠊎比緊急慢到三分鐘問先生媽
DF206J2062_186,擊青遐時恁畚頭遐口熱金
DF206J2062_187,請問倒獎點含有幾多站含有五站即會到咧
DF206J2062_188,額來今年幾多歲額來今年兩歲寒底恁惜哦
DF206J2062_189,究竟牛眼毋知係忒多抑係忒少
DF206J2062_190,頭家請兩個細妹來生理
DF206J2062_191,係愛掛號麻煩健保卡本𠊎行過遐百百箍
DF206J2062_192,三頓食飽飯食藥有一四三擺一擺四粒
DF206J2062_193,這兩張藥毋好共下食愛隔三點鐘正好食哦
DF206J2062_194,愛注意哦這領裝無溶水請減四點正正點
DF206J2062_195,毋愛尞幾久𠊎愛尞五日因為阿舅愛討補仰
DF206J2062_196,𠊎年有兩個人𠊎年上愛坐偎窗門个位
DF206J2062_197,作文題無閒𠊎若係有九萬箍想愛著麼个
DF206J2062_198,夜市堵個牛子褲一領正賣兩百又靚又便宜
DF206J2062_199,𠊎恁久著無停五年時注意到這個門地發疑症
DF206J2062_200,撿查好个清理後正轉來問先生官聽報告
DF206K2002_001,蛻變記得來討小學个時間
DF206K2002_002,放學轉往較歡歡喜喜擇𠊎分享
DF206K2002_003,相伸鉛課順序小個頁記即到當生字
DF206K2002_004,銀𠊎阿明隨在香若無搶無
DF206K2002_005,𠊎單淨定過有恁小目小摻小剪刀穀
DF206K2002_006,泥又恁香攬無暢
DF206K2002_007,遐時間𠊎討學教做姊公
DF206K2002_008,討讀書十個歲阿姊打照顧
DF206K2002_009,記講單淨愛獎一頭油手抑係柑手
DF206K2002_010,四位油業飛來生卵毋過準備這接管
DF206K2002_011,蜘蛛放一支細手畫恁个屎屎底咧
DF206K2002_012,𠊎有跈到心肝肚到二副
DF206K2002_013,即加油毋使蹛莊下獎一頭優秀時會寫一來哪有可能
DF206K2002_014,毋過狗拁屋蔭堵著花罔試擐擐也好
DF206K2002_015,講來猶奇怪又有恁真緊又有接也
DF206K2002_016,拖蠟燶遐油蕪蕪飛來飛起飛上飛落
DF206K2002_017,心肝面寄討著麼个呢
DF206K2002_018,𠊎無緊緊緊擐記憶緊斡
DF206K2002_019,油桊堆食物尾愛捽細細粒黃黃个卵包擇爺哀
DF206K2002_020,𠊎細心細義正這品業落來大張禾客放入罐子
DF206K2002_021,今日過後又有遐腸毒亂子轉出來
DF206K2002_022,這足食即隔四十箍卵殼
DF206K2002_023,若無像當討樹單淨即起加一個野
DF206K2002_024,像這個讀書當爪遐個細哦無兩下半猶十分記識氣淨淨淨
